id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month;Random
13263144;https://www.airbnb.com/rooms/13263144;Bright and cozy apartment close to the Vondelpark;23079996;Hester;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer""]";112.0;16;2016-06-14;2019-10-20;99;10.0;10.0;10.0;10.0;9.0;10.0;0.29;0
13269364;https://www.airbnb.com/rooms/13269364;Comfortable room 15 minutes to Amsterdam centre.;2527236;Janine;f;Noord-Oost;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Free parking on premises"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Hot tub""]";55.0;6;2016-06-14;2016-09-18;87;9.0;10.0;9.0;10.0;9.0;10.0;0.11;0
13277304;https://www.airbnb.com/rooms/13277304;Spacious and light apartment in Amsterdam;364435;Joëlle;f;IJburg - Zeeburgereiland;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""TV"", ""Baby bath"", ""Baby monitor"", ""Wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Shampoo"", ""Kitchen"", ""Elevator"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";120.0;12;2017-04-16;2020-01-02;97;10.0;10.0;10.0;10.0;9.0;10.0;0.27;0
13277742;https://www.airbnb.com/rooms/13277742;A comfortable cosy bedroom with private bathroom;18261716;Lucile;f;Zuid;Private room in apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";80.0;9;2016-09-12;2017-04-24;80;8.0;9.0;9.0;9.0;9.0;9.0;0.17;0
13285911;https://www.airbnb.com/rooms/13285911;Stylish Apartment Amsterdam Old West.;6053415;Matthijs;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Gym"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;21;2016-06-28;2020-01-01;100;10.0;10.0;10.0;10.0;9.0;10.0;0.39;0
13291327;https://www.airbnb.com/rooms/13291327;Appartment with garden, 5 min from Vondelpark;74999205;Roderik;t;Zuid;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";180.0;54;2016-08-07;2019-10-06;98;10.0;9.0;10.0;10.0;9.0;9.0;1.02;0
13294936;https://www.airbnb.com/rooms/13294936;Spacious apartment with rooftop terrace!;41519249;Nienke;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";229.0;11;2016-06-27;2019-12-10;96;9.0;10.0;10.0;10.0;9.0;9.0;0.2;0
13296926;https://www.airbnb.com/rooms/13296926;Cosy apartment near Oosterpark!;75060808;Tycho;f;Oud-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";95.0;21;2016-06-13;2020-01-02;99;10.0;10.0;10.0;10.0;9.0;9.0;0.38;0
13308006;https://www.airbnb.com/rooms/13308006;Authentic Amsterdam Basement;35762833;Marian;t;De Baarsjes - Oud-West;Private room in townhouse;Private room;1 shared bath;2.0;2.0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Smoke alarm"", ""Paid parking on premises"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";74.0;108;2016-06-13;2020-10-12;98;10.0;10.0;10.0;10.0;10.0;9.0;1.97;0
13309968;https://www.airbnb.com/rooms/13309968;Spacious private bedroom;75209823;Thomas;t;De Pijp - Rivierenbuurt;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Host greets you"", ""Lock on bedroom door"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm""]";32.0;182;2016-07-03;2020-10-17;96;10.0;10.0;10.0;10.0;10.0;9.0;3.36;0
13311521;https://www.airbnb.com/rooms/13311521;Double bedroom in a townhouse in Amsterdam North;19950257;Beth;f;Noord-Oost;Private room in townhouse;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Free parking on premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Breakfast""]";50.0;22;2016-06-22;2017-02-06;96;10.0;10.0;10.0;10.0;9.0;9.0;0.4;0
13323689;https://www.airbnb.com/rooms/13323689;3BR FAMILY away w/private garden near Vondelpark;13405827;Cap Homes;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;3 baths;3.0;3.0;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";246.0;8;2017-04-07;2019-12-29;100;10.0;9.0;10.0;10.0;10.0;10.0;0.18;0
13324165;https://www.airbnb.com/rooms/13324165;2BR Family AWAY w/ Balcony near VONDELPARK;13405827;Cap Homes;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;2.5 baths;2.0;2.0;"[""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";213.0;5;2018-07-15;2020-03-06;100;10.0;10.0;10.0;10.0;10.0;10.0;0.17;0
13340212;https://www.airbnb.com/rooms/13340212;Cosy Apartment in Amsterdam West;30199426;Hanaa;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Essentials"", ""Kitchen"", ""Washer"", ""Smoke alarm""]";90.0;6;2017-01-09;2017-04-19;93;10.0;9.0;10.0;10.0;9.0;9.0;0.13;0
13350780;https://www.airbnb.com/rooms/13350780;Guest room in 'Old West';75687808;Michel;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Heating"", ""Smoke alarm""]";55.0;111;2016-08-13;2020-03-07;98;10.0;10.0;10.0;10.0;10.0;9.0;2.1;0
13367600;https://www.airbnb.com/rooms/13367600;Modern apartment among the canals of Amsterdam;75884995;Junior;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm""]";125.0;10;2016-06-14;2016-08-03;95;10.0;10.0;10.0;10.0;10.0;9.0;0.18;0
13373546;https://www.airbnb.com/rooms/13373546;Big room with beautiful view near Central Station;34929587;Eric & Carla;f;Oostelijk Havengebied - Indische Buurt;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Elevator"", ""Breakfast""]";60.0;7;2016-06-20;2016-07-30;97;10.0;10.0;10.0;10.0;10.0;10.0;0.13;0
13385232;https://www.airbnb.com/rooms/13385232;Main floor apartment at the canal in city center;17455653;Siem;f;Westerpark;Entire apartment;Entire home/apt;1 bath;3.0;3.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";200.0;8;2016-06-26;2020-01-03;91;9.0;9.0;9.0;9.0;9.0;9.0;0.15;0
13385410;https://www.airbnb.com/rooms/13385410;Lovely studio-apartment in trendy De Pijp;7621611;Karen;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;;2.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";85.0;5;2016-06-10;2017-06-20;100;10.0;10.0;10.0;10.0;10.0;10.0;0.09;0
13409757;https://www.airbnb.com/rooms/13409757;Laidback BoLo;7752974;Eefje;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Hot water"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Ethernet connection"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Baby bath"", ""Washer"", ""Smoke alarm"", ""High chair""]";120.0;6;2016-07-25;2018-10-08;100;10.0;10.0;10.0;10.0;10.0;10.0;0.11;0
13419687;https://www.airbnb.com/rooms/13419687;PENTHOUSE 4BR w/2 balconies near VONDELPARK;13405827;Cap Homes;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;4.0;4.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";257.0;13;2018-07-16;2020-02-24;97;10.0;10.0;10.0;10.0;10.0;10.0;0.44;0
13421459;https://www.airbnb.com/rooms/13421459;Incredible APT IN JORDAAN | Sunny BALCONY;1464510;Wendy And Bram;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Crib"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Window guards"", ""Heating"", ""Washer"", ""Smoke alarm""]";161.0;52;2016-07-07;2020-01-10;89;9.0;9.0;8.0;9.0;10.0;8.0;0.96;0
13444687;https://www.airbnb.com/rooms/13444687;Spacious and modern Studio;71145287;Sanne-Yoo;f;De Aker - Nieuw Sloten;Entire apartment;Entire home/apt;1.5 baths;;1.0;"[""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Stove"", ""TV"", ""Heating"", ""Hair dryer"", ""Dishes and silverware"", ""Smoke alarm"", ""Elevator""]";98.0;13;2016-07-05;2020-01-01;98;10.0;10.0;10.0;10.0;10.0;10.0;0.24;0
13460110;https://www.airbnb.com/rooms/13460110;Rooftop apartment with a terrace in Amsterdam.;76925642;Nienke;t;Oud-Noord;Private room in condominium;Private room;1.5 shared baths;1.0;1.0;"[""Microwave"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";75.0;112;2016-06-27;2020-08-16;96;10.0;9.0;10.0;10.0;10.0;10.0;2.06;0
13461005;https://www.airbnb.com/rooms/13461005;Light&beautiful room in canalhouse in the Jordaan;28309117;Lucy;f;Centrum-West;Private room in apartment;Private room;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";111.0;15;2016-06-28;2017-08-01;97;10.0;10.0;10.0;10.0;10.0;9.0;0.28;0
13471612;https://www.airbnb.com/rooms/13471612;Loft at the park;77065774;José;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";350.0;30;2016-07-01;2020-01-21;100;10.0;10.0;10.0;10.0;10.0;10.0;0.55;0
13473936;https://www.airbnb.com/rooms/13473936;Perfect Apartment -  Amsterdam Canals - 9 Streets;77065602;Estelle;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Smoke alarm""]";163.0;7;2017-09-19;2020-08-20;97;10.0;10.0;10.0;10.0;10.0;9.0;0.18;0
13474868;https://www.airbnb.com/rooms/13474868;Beautiful modern apt in trendy Vondelpark area!;24148094;Elizabeth;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";150.0;31;2016-06-19;2018-08-24;89;9.0;10.0;9.0;10.0;9.0;9.0;0.57;0
13476691;https://www.airbnb.com/rooms/13476691;Spacious family home with backyard.;10766682;Govert;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;3.0;4.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Game console"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";200.0;18;2016-07-30;2020-02-22;99;10.0;10.0;10.0;10.0;10.0;10.0;0.34;0
13477336;https://www.airbnb.com/rooms/13477336;West Side Story - your dream Amsterdam getaway!;13109907;Wilco;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating""]";75.0;21;2016-07-06;2020-02-14;97;10.0;10.0;10.0;10.0;9.0;10.0;0.39;0
13483155;https://www.airbnb.com/rooms/13483155;Spacious family friendly apartment near centre;10452279;Laurens;f;Oud-Noord;Entire house;Entire home/apt;1.5 baths;3.0;0.0;"[""Children\u2019s books and toys"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Baby bath"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Baby safety gates"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Changing table"", ""Heating"", ""Washer""]";175.0;4;2016-08-09;2019-07-27;95;10.0;10.0;10.0;10.0;10.0;9.0;0.08;0
13491924;https://www.airbnb.com/rooms/13491924;Penthouse Jordaan royal blue also long term rent!;56163785;Leonora;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating""]";225.0;15;2017-05-02;2019-12-31;100;10.0;10.0;10.0;10.0;10.0;10.0;0.34;0
13499939;https://www.airbnb.com/rooms/13499939;Nice city apartment in Westerpark area;7160256;Pamela;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Patio or balcony"", ""Hangers"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";110.0;24;2016-07-10;2017-06-30;98;10.0;10.0;10.0;10.0;9.0;10.0;0.44;0
13501701;https://www.airbnb.com/rooms/13501701;Beautiful big cityhouse with garden in city centre;77448253;Nicole;f;Zuid;Entire house;Entire home/apt;1 bath;4.0;8.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";500.0;22;2016-06-27;2017-09-04;100;10.0;10.0;10.0;10.0;10.0;10.0;0.4;0
13529292;https://www.airbnb.com/rooms/13529292;Apartment with sunny patio nearby city centre.;20116068;Nils;t;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm"", ""Paid parking on premises""]";125.0;44;2016-06-20;2019-05-24;98;10.0;10.0;10.0;10.0;9.0;10.0;0.81;0
13529756;https://www.airbnb.com/rooms/13529756;Unique canal appt. in between Dam and Anne Frank;54719405;Cas;t;Centrum-West;Entire apartment;Entire home/apt;2 baths;4.0;4.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";421.0;24;2016-08-03;2020-01-11;98;10.0;9.0;10.0;10.0;10.0;9.0;0.45;0
13537254;https://www.airbnb.com/rooms/13537254;Great apartment at Vondelpark & city center - 4p.;7867086;Folkert;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Microwave"", ""Hot water"", ""Dishwasher"", ""Hangers"", ""Dedicated workspace"", ""Air conditioning"", ""Essentials"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Stove""]";236.0;34;2016-06-29;2019-10-30;94;10.0;9.0;10.0;10.0;10.0;9.0;0.63;0
13543858;https://www.airbnb.com/rooms/13543858;Lovely room with balcony in center of Amsterdam;72862232;Lotta;f;Oud-Oost;Private room in apartment;Private room;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";37.0;1;2016-09-02;2016-09-02;40;2.0;2.0;8.0;8.0;8.0;4.0;0.02;0
